"ID"";""Código"";""Descrição"";""Unidade"";""NCM"";""Origem"";""Preço"";""Valor IPI fixo"";""Observações"";""Situação"";""Estoque"";""Preço de custo"";""Cód. no fornecedor"";""Fornecedor"";""Localização"";""Estoque máximo"";""Estoque mínimo"";""Peso líquido (Kg)"";""Peso bruto (Kg)"";""GTIN/EAN"";""GTIN/EAN da Embalagem"";""Largura do produto"";""Altura do Produto"";""Profundidade do produto"";""Data Validade"";""Descrição do Produto no Fornecedor"";""Descrição Complementar"";""Itens p/ caixa"";""Produto Variação"";""Tipo Produção"";""Classe de enquadramento do IPI"";""Código na Lista de Serviços"";""Tipo do item"";""Grupo de Tags/Tags"";""Tributos"";""Código Pai"";""Código Integração"";""Grupo de produtos"";""Marca"";""CEST"";""Volumes"";""Descrição Curta"";""Cross-Docking"";""URL Imagens Externas"";""Link Externo"";""Meses Garantia no Fornecedor"";""Clonar dados do pai"";""Condição do Produto"";""Frete Grátis"";""Número FCI"";""Vídeo"";""Departamento"";""Unidade de Medida"";""Preço de Compra"";""Valor base ICMS ST para retenção"";""Valor ICMS ST para retenção"";""Valor ICMS próprio do substituto"";""Categoria do produto"";""Informações Adicionais"
""16451386993"";""702	"";""BOLSA GRANDE BORB AZUL C LENCO - L2303"";""UN"";""4202.22.20"";""0"";""169,90"";""0,00"";"""";""Ativo"";""0,00"";""82,50"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""SAO PAULO"";""28.040.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""82,50"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16451183104"";""701	"";""BOLSA GRANDE LUXO 2 ALCAS PEQ - P132"";""UN"";""7113.20.00"";""0"";""179,00"";""0,00"";"""";""Ativo"";""0,00"";""99,00"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""SAO PAULO"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""99,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16451181569"";""700	"";""BOLSA LUXO MEDIA C ALCA - 6800"";""UN"";""7113.20.00"";""0"";""149,90"";""0,00"";"""";""Ativo"";""1,00"";""67,00"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""SAO PAULO"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""67,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16451175546"";""698	"";""BOLSA GRANDE LUXO LISTRADA F18 -F18"";""UN"";""7113.20.00"";""0"";""179,90"";""0,00"";"""";""Ativo"";""0,00"";""99,00"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""SAO PAULO"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""99,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16451173160"";""697	"";""BOLSA GRANDE TRABALHADA - L2406"";""UN"";""7113.20.00"";""0"";""179,00"";""0,00"";"""";""Ativo"";""1,00"";""99,00"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""SAO PAULO"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""99,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450991216"";""695	"";""SUPER FLANELA MAGICA MONZI"";""UN"";""7113.20.00"";""0"";""7,90"";""0,00"";"""";""Ativo"";""15,00"";""3,60"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""3,60"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450989699"";""694	"";""ESTOJO VELUDO PULSEIRA E COLAR PRETA - 44318"";""UN"";""4202.92.00"";""0"";""25,90"";""0,00"";"""";""Ativo"";""4,00"";""14,00"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""14,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450987016"";""693	"";""ESTOJO VELUDO PULSEIRA  E COLAR PRETA   - 71731"";""UN"";""4202.92.00"";""0"";""25,90"";""0,00"";"""";""Ativo"";""3,00"";""13,98"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""13,98"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450984991"";""692	"";""ESTOJO VELUDO CORACAO ANEL VERMELHO - 44319"";""UN"";""4202.92.00"";""0"";""13,90"";""0,00"";"""";""Ativo"";""7,00"";""6,50"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""6,50"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450983849"";""691	"";""ESTOJO VELUDO BRINCO VERMELHO - 67252"";""UN"";""4202.92.00"";""0"";""9,90"";""0,00"";"""";""Ativo"";""3,00"";""3,50"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""3,50"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450983105"";""690	"";""ESTOJO VELUDO BRINCO PRETO - 5167"";""UN"";""4202.92.00"";""0"";""9,90"";""0,00"";"""";""Ativo"";""2,00"";""3,50"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""3,50"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450979906"";""689	"";""ESTOJO CONJUNTO COLAR E BRINCO PRETO - 67681"";""UN"";""7113.20.00"";""0"";""15,90"";""0,00"";"""";""Ativo"";""2,00"";""7,20"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""7,20"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450978031"";""688	"";""ESTOJO CONJUNTO COLAR E BRINCO VERMELHO - 44627"";""UN"";""7113.20.00"";""0"";""15,90"";""0,00"";"""";""Ativo"";""0,00"";""7,50"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""7,50"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450945707"";""687	"";""ESTOJO VELUDO VELUDO VERMELHO - 57261"";""UN"";""4202.92.00"";""0"";""9,90"";""0,00"";"""";""Ativo"";""9,00"";""3,65"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""3,65"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450943324"";""686	"";""ESTOJO VELUDO ANEL PRETO - 5165"";""UN"";""4202.92.00"";""0"";""9,90"";""0,00"";"""";""Ativo"";""9,00"";""3,65"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""3,65"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450941187"";""685	"";""ESTOJO VELUDO ALIANCA TRAD VERMELHO - 67253"";""UN"";""4202.92.00"";""0"";""12,90"";""0,00"";"""";""Ativo"";""4,00"";""3,62"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""3,62"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450925628"";""684	"";""LIMPA JOIAS MONZI"";""UN"";""7113.20.00"";""0"";""15,90"";""0,00"";"""";""Ativo"";""7,00"";""7,56"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""7,56"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450922558"";""683	"";""LIMPA CHAPEADOS MONZI"";""UN"";""7113.20.00"";""0"";""15,90"";""0,00"";"""";""Ativo"";""4,00"";""7,56"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""7,56"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450919939"";""682	"";""LIMPA PRATA MONZI 35ML"";""UN"";""7113.11.00"";""0"";""15,90"";""0,00"";"""";""Ativo"";""6,00"";""7,56"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""7,56"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450909163"";""681	"";""CORRENTE VENEZIANA 45CM PRATA925 - CRF0002"";""UN"";""7113.20.00"";""0"";""67,90"";""0,00"";"""";""Ativo"";""1,00"";""22,33"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""22,33"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450907390"";""680	"";""CONJUNTO COLAR E BRINCO CORACAO VERM PRATA925-CONJ154"";""UN"";""7113.20.00"";""0"";""159,00"";""0,00"";"""";""Ativo"";""0,00"";""52,04"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""52,04"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450900243"";""679	"";""CORRENTE VENEZIANA C CORACAO CRISTAL PRATA925"";""UN"";""7113.20.00"";""0"";""119,90"";""0,00"";"""";""Ativo"";""0,00"";""37,18"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""37,18"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450895898"";""678	"";""CORRENTE PIPOCA 40CM 1,6GR PRATA925 - CRF0729"";""UN"";""7113.20.00"";""0"";""95,00"";""0,00"";"""";""Ativo"";""1,00"";""31,46"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""31,46"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450890195"";""677	"";""CORRENTE PIPOCA 40 CM 2,0GR PRATA925 - CRF0837"";""UN"";""7113.20.00"";""0"";""108,90"";""0,00"";"""";""Ativo"";""2,00"";""36,31"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""36,31"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450883010"";""676	"";""CORRENTE VENEZIANA C BOLINHA 60CM PRATA925- CRF0617"";""UN"";""7113.20.00"";""0"";""179,90"";""0,00"";"""";""Ativo"";""1,00"";""62,63"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""62,63"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450878934"";""675	"";""BRACELETE ABERTO 2 TREVOS PRATA925 - BRT0153"";""UN"";"""";""0"";""149,00"";""0,00"";"""";""Ativo"";""1,00"";""60,60"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""60,60"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450869832"";""674	"";""PULSEIRA INFANTIL ESTRELA ABAUL PRATA925 - PUL1199"";""UN"";""7113.20.00"";""0"";""78,90"";""0,00"";"""";""Ativo"";""1,00"";""26,29"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""26,29"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450860832"";""673	"";""BRINCO INFANTIL CORACAO RESINADO ROSA PRATA925 - BRC2149"";""UN"";""7113.20.00"";""0"";""84,90"";""0,00"";"""";""Ativo"";""1,00"";""29,28"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""29,28"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450853230"";""672	"";""BRINCO HEXAGONAL FIO QUADRADO PRATA925 - ARG0783"";""UN"";""7113.20.00"";""0"";""57,90"";""0,00"";"""";""Ativo"";""2,00"";""16,61"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""16,61"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450849570"";""671	"";""BRINCO CORACAO TORCIDO 2.2X2.2X1.5 PRATA925 - ARG0858"";""UN"";""7113.20.00"";""0"";""39,90"";""0,00"";"""";""Ativo"";""2,00"";""10,97"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""10,97"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450844174"";""670	"";""BRINCO C TARRAXA FIO RED 4,1CM PRATA925 - ARG1557"";""UN"";""7113.20.00"";""0"";""75,90"";""0,00"";"""";""Ativo"";""2,00"";""23,43"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""23,43"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450839157"";""669	"";""BRINCO ARGOLA FIO TORCIDO 3,6X3,6X2 PRATA925- ARG1227"";""UN"";""7113.20.00"";""0"";""79,90"";""0,00"";"""";""Ativo"";""2,00"";""26,20"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""26,20"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450833159"";""668	"";""BRINCO BASE 1 FIL 5 ZIRC COM PENDULO 2 FIOS PRATA925 - BRC2447"";""UN"";""7113.20.00"";""0"";""129,00"";""0,00"";"""";""Ativo"";""2,00"";""45,66"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""45,66"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450830173"";""667	"";""BRINCO BOLA B09 PRATA925 - BRC0293"";""UN"";""7113.20.00"";""0"";""72,90"";""0,00"";"""";""Ativo"";""0,00"";""23,43"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""23,43"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450825250"";""666	"";""BRINCO MEIO CORACAO RENDA ITALIANA 2,3CM PRATA925 - BRC2577"";""UN"";""7113.20.00"";""0"";""189,00"";""0,00"";"""";""Ativo"";""1,00"";""66,88"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""66,88"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450822517"";""665	"";""PULSEIRA 3 TREVOS VERMELHA PRATA925 - PUL1173"";""UN"";""7113.20.00"";""0"";""115,00"";""0,00"";"""";""Ativo"";""1,00"";""38,73"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""38,73"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16450819774"";""664	"";""PULSEIRA 1 TREVCO CENTRAL AZUL PRATA925 - PUL1311"";""UN"";""7113.20.00"";""0"";""72,90"";""0,00"";"""";""Ativo"";""0,00"";""22,73"";""	"";""HALINNE SEMI JOIAS LTDA"";"""";""0,00"";""1,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";""Mercadoria para Revenda"";"""";""0,00"";"""";""0"";"""";""HALINNE SEMIJOIAS"";""28.058.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""22,73"";""0,0000"";""0,0000"";""0,0000"";"""";""""
